time_unit,window_size,period_index,period_end,period_start,member,k_active,dominant_region,dominant_region_share,region_1_share,region_2_share,region_3_share
meeting,1,33,34,34,Norway,9,2,0.644577111682477,0.03367839461145686,0.644577111682477,0.3217444937060662
meeting,1,34,35,35,Norway,4,2,0.7487245990286154,0.03320324447326247,0.7487245990286154,0.21807215649812206
meeting,1,35,36,36,Norway,5,2,0.7807634701036616,0.0,0.7807634701036616,0.21923652989633838
meeting,1,36,37,37,Norway,7,2,0.6889785497013349,0.22087030528455925,0.6889785497013349,0.09015114501410582
meeting,1,37,38,38,Norway,8,2,0.5610211121102717,0.13932024284071745,0.5610211121102717,0.299658645049011
meeting,1,38,39,39,Norway,8,2,0.8197961040617091,0.08439398556691673,0.8197961040617091,0.09580991037137415
meeting,1,39,40,40,Norway,10,2,0.8070111351294811,0.014489057233345898,0.8070111351294811,0.17849980763717296
meeting,1,40,41,41,Norway,6,2,0.9796846084799071,0.0,0.9796846084799071,0.020315391520092797
meeting,1,41,42,42,Norway,9,3,0.7647403871344399,0.042072243424787534,0.19318736944077256,0.7647403871344399
meeting,1,42,43,43,Norway,8,2,0.9058788420905144,0.05654207152056322,0.9058788420905144,0.03757908638892238
meeting,1,43,44,44,Norway,6,3,0.8273087520643696,0.03255343644760273,0.14013781148802776,0.8273087520643696
meeting,1,44,45,45,Norway,7,3,0.743400455061083,0.0,0.25659954493891707,0.743400455061083
meeting,1,45,46,46,Norway,11,3,0.6469355061727023,0.178896018374691,0.1741684754526068,0.6469355061727023
meeting,1,46,47,47,Norway,10,3,0.6848951400707841,0.023682283845954638,0.2914225760832613,0.6848951400707841
meeting,1,18,19,19,Peru,3,1,0.9019073569482288,0.9019073569482288,0.0980926430517711,0.0
meeting,1,19,20,20,Peru,5,1,0.5152709359605911,0.5152709359605911,0.4847290640394089,0.0
meeting,1,21,22,22,Peru,5,2,0.7472662394006607,0.2527337605993394,0.7472662394006607,0.0
meeting,1,22,23,23,Peru,10,2,0.7461038702220096,0.25389612977799036,0.7461038702220096,0.0
meeting,1,23,24,24,Peru,3,2,0.6129118671309939,0.3870881328690061,0.6129118671309939,0.0
meeting,1,29,30,30,Peru,5,1,0.8330527163804679,0.8330527163804679,0.16694728361953218,0.0
meeting,1,39,40,40,Peru,3,1,0.7241850886507706,0.7241850886507706,0.27581491134922936,0.0
meeting,1,41,42,42,Peru,3,1,0.7877497905565455,0.7877497905565455,0.2122502094434545,0.0
meeting,1,43,44,44,Peru,4,2,0.7687182305261712,0.2312817694738288,0.7687182305261712,0.0
meeting,1,44,45,45,Peru,3,1,0.619885501069998,0.619885501069998,0.38011449893000204,0.0
meeting,1,45,46,46,Peru,5,2,0.6887589152177288,0.3112410847822712,0.6887589152177288,0.0
meeting,1,46,47,47,Peru,7,2,0.6868346676285579,0.313165332371442,0.6868346676285579,0.0
meeting,1,9,10,10,Poland,3,2,0.95092693565976,0.0,0.95092693565976,0.04907306434023991
meeting,1,24,25,25,Poland,4,1,0.6249626754255001,0.6249626754255001,0.37503732457449984,0.0
meeting,1,38,39,39,Poland,3,2,0.8596545071904595,0.1403454928095405,0.8596545071904595,0.0
meeting,1,39,40,40,Poland,4,2,1.0,0.0,1.0,0.0
meeting,1,41,42,42,Poland,4,2,1.0,0.0,1.0,0.0
meeting,1,42,43,43,Poland,5,2,0.6351026733824099,0.2157303370786517,0.6351026733824099,0.1491669895389384
meeting,1,44,45,45,Poland,5,2,0.7064495334229539,0.2080178926597643,0.7064495334229539,0.0855325739172818
meeting,1,45,46,46,Poland,6,2,0.9205672017433473,0.07943279825665261,0.9205672017433473,0.0
meeting,1,46,47,47,Poland,4,2,0.6908932127583167,0.3091067872416833,0.6908932127583167,0.0
meeting,1,39,40,40,Portugal,4,1,0.887158574634627,0.887158574634627,0.11284142536537306,0.0
meeting,1,41,42,42,Portugal,5,2,0.5201505264611114,0.3725790659375048,0.5201505264611114,0.10727040760138395
meeting,1,43,44,44,Portugal,4,1,0.6987522281639929,0.6987522281639929,0.03475935828877005,0.266488413547237
meeting,1,44,45,45,Portugal,5,2,0.7370164244225551,0.26298357557744484,0.7370164244225551,0.0
meeting,1,45,46,46,Portugal,5,1,0.5410630836863093,0.5410630836863093,0.4589369163136906,0.0
meeting,1,46,47,47,Portugal,3,3,0.7191948817109411,0.28080511828905874,0.0,0.7191948817109411
meeting,1,24,25,25,Romania,3,1,0.9498339451144905,0.9498339451144905,0.05016605488550953,0.0
meeting,1,28,29,29,Romania,4,1,0.7971254677322493,0.7971254677322493,0.20287453226775073,0.0
meeting,1,29,30,30,Romania,6,2,0.5701450318470641,0.42985496815293583,0.5701450318470641,0.0
meeting,1,30,31,31,Romania,5,2,0.7747799725545385,0.22522002744546143,0.7747799725545385,0.0
meeting,1,31,32,32,Romania,6,1,0.8291538944491635,0.8291538944491635,0.17084610555083654,0.0
meeting,1,32,33,33,Romania,6,2,0.684991953708832,0.315008046291168,0.684991953708832,0.0
meeting,1,33,34,34,Romania,4,1,0.9627519936599138,0.9627519936599138,0.0372480063400862,0.0
meeting,1,34,35,35,Romania,3,1,0.789124882067331,0.789124882067331,0.21087511793266908,0.0
meeting,1,41,42,42,Romania,3,2,0.8120627795765621,0.18793722042343788,0.8120627795765621,0.0
meeting,1,0,1,1,Russian Federation,3,2,0.7877094972067039,0.21229050279329606,0.7877094972067039,0.0
meeting,1,2,3,3,Russian Federation,3,1,0.7703171709131967,0.7703171709131967,0.22968282908680326,0.0
meeting,1,6,7,7,Russian Federation,3,2,0.9793281653746769,0.020671834625323012,0.9793281653746769,0.0
meeting,1,7,8,8,Russian Federation,3,3,0.5538124771981029,0.14264866836920836,0.3035388544326887,0.5538124771981029
meeting,1,8,9,9,Russian Federation,4,1,0.7595265588914549,0.7595265588914549,0.0,0.240473441108545
meeting,1,9,10,10,Russian Federation,3,3,0.5503478321973158,0.4496521678026842,0.0,0.5503478321973158
meeting,1,15,16,16,Russian Federation,3,2,0.7148507731032002,0.2851492268967997,0.7148507731032002,0.0
meeting,1,17,18,18,Russian Federation,6,3,0.5326922348843373,0.35215613523643663,0.11515162987922614,0.5326922348843373
meeting,1,19,20,20,Russian Federation,4,1,0.7273843634875155,0.7273843634875155,0.27261563651248466,0.0
meeting,1,20,21,21,Russian Federation,4,2,0.6449736041076347,0.35502639589236523,0.6449736041076347,0.0
meeting,1,21,22,22,Russian Federation,5,3,0.6843400788550765,0.2466508375628989,0.06900908358202454,0.6843400788550765
meeting,1,22,23,23,Russian Federation,6,2,0.8112018383419227,0.1887981616580773,0.8112018383419227,0.0
meeting,1,23,24,24,Russian Federation,5,1,0.4158607350096712,0.4158607350096712,0.3931334622823985,0.19100580270793036
meeting,1,24,25,25,Russian Federation,5,3,0.6881520514030847,0.07952257554885508,0.23232537304806036,0.6881520514030847
meeting,1,25,26,26,Russian Federation,6,3,0.7400201890428558,0.0884647150591906,0.17151509589795355,0.7400201890428558
meeting,1,26,27,27,Russian Federation,6,2,0.7834369125887019,0.2165630874112981,0.7834369125887019,0.0
meeting,1,27,28,28,Russian Federation,5,2,0.6817120622568094,0.09591439688715954,0.6817120622568094,0.2223735408560311
meeting,1,28,29,29,Russian Federation,9,3,0.47171020503063177,0.17096696782314194,0.3573228271462262,0.47171020503063177
meeting,1,29,30,30,Russian Federation,8,3,0.588518777320416,0.16039162164119486,0.25108960103838907,0.588518777320416
meeting,1,30,31,31,Russian Federation,8,3,0.670307773490943,0.15132245911327352,0.17836976739578358,0.670307773490943
meeting,1,31,32,32,Russian Federation,6,2,0.5096989120350848,0.3766551404233786,0.5096989120350848,0.11364594754153663
meeting,1,32,33,33,Russian Federation,6,2,0.6977425121742524,0.27674541295860255,0.6977425121742524,0.025512074867145025
meeting,1,33,34,34,Russian Federation,9,2,0.9294549531924847,0.07054504680751529,0.9294549531924847,0.0
meeting,1,34,35,35,Russian Federation,6,2,0.9865970531037019,0.0,0.9865970531037019,0.01340294689629798
meeting,1,35,36,36,Russian Federation,9,2,0.5704621457332234,0.42953785426677665,0.5704621457332234,0.0
meeting,1,36,37,37,Russian Federation,5,2,1.0,0.0,1.0,0.0
meeting,1,37,38,38,Russian Federation,5,2,0.5179174727844995,0.4718315959689296,0.5179174727844995,0.010250931246570992
meeting,1,38,39,39,Russian Federation,7,2,0.7948123556774046,0.20518764432259534,0.7948123556774046,0.0
meeting,1,39,40,40,Russian Federation,5,2,0.8035247481007842,0.06179354696186841,0.8035247481007842,0.13468170493734735
meeting,1,40,41,41,Russian Federation,5,2,0.48807094222398817,0.42171612274016146,0.48807094222398817,0.09021293503585036
meeting,1,41,42,42,Russian Federation,7,2,0.796376093411537,0.20362390658846294,0.796376093411537,0.0
meeting,1,42,43,43,Russian Federation,7,2,0.7578390359872053,0.1505540203895336,0.7578390359872053,0.09160694362326118
meeting,1,45,46,46,Russian Federation,5,1,0.489951575806217,0.489951575806217,0.42736101610010174,0.08268740809368116
meeting,1,46,47,47,Russian Federation,3,3,0.9216178872001005,0.0783821127998995,0.0,0.9216178872001005
meeting,1,16,17,17,SCAR,4,1,0.5788488535329902,0.5788488535329902,0.42115114646700985,0.0
meeting,1,17,18,18,SCAR,5,1,0.8457101658255227,0.8457101658255227,0.15428983417447728,0.0
meeting,1,18,19,19,SCAR,5,2,0.7082562636623507,0.2917437363376492,0.7082562636623507,0.0
meeting,1,19,20,20,SCAR,4,2,0.7618364418938306,0.2381635581061693,0.7618364418938306,0.0
meeting,1,20,21,21,SCAR,4,1,0.8726035868893012,0.8726035868893012,0.12739641311069885,0.0
meeting,1,21,22,22,SCAR,4,1,0.8073083863293842,0.8073083863293842,0.19269161367061574,0.0
meeting,1,22,23,23,SCAR,7,2,0.8169818614832236,0.06082072618713612,0.8169818614832236,0.12219741232964032
meeting,1,24,25,25,SCAR,6,3,0.9072142546718818,0.01999130812690135,0.07279443720121685,0.9072142546718818
meeting,1,25,26,26,SCAR,6,3,0.4935967006728891,0.02973735619709138,0.4766659431300195,0.4935967006728891
meeting,1,26,27,27,SCAR,5,3,0.8851828094932649,0.06350224502886466,0.051314945477870424,0.8851828094932649
meeting,1,27,28,28,SCAR,5,3,0.55202552450933,0.04927003770666151,0.3987044377840085,0.55202552450933
meeting,1,28,29,29,SCAR,7,3,0.6322817122660034,0.03436313653619584,0.33335515119780074,0.6322817122660034
meeting,1,29,30,30,SCAR,6,2,0.5941553630175557,0.023512907400638206,0.5941553630175557,0.3823317295818061
meeting,1,30,31,31,SCAR,6,3,0.5582590833042695,0.14210099459497305,0.29963992210075746,0.5582590833042695
meeting,1,31,32,32,SCAR,8,2,0.47319122631476934,0.14924904001802092,0.47319122631476934,0.37755973366720974
meeting,1,32,33,33,SCAR,10,3,0.4958690749446478,0.1678669391741166,0.33626398588123557,0.4958690749446478
meeting,1,33,34,34,SCAR,7,2,0.8056035055105564,0.1943964944894436,0.8056035055105564,0.0
meeting,1,34,35,35,SCAR,6,2,0.6320132681408919,0.14931221137772738,0.6320132681408919,0.21867452048138078
meeting,1,35,36,36,SCAR,7,2,0.4657319018258861,0.42400076177779894,0.4657319018258861,0.1102673363963149
meeting,1,36,37,37,SCAR,6,2,0.7665206627309085,0.057322414778137515,0.7665206627309085,0.17615692249095413
meeting,1,37,38,38,SCAR,7,2,0.6021535255296979,0.1566516151441473,0.6021535255296979,0.24119485932615492
meeting,1,38,39,39,SCAR,6,2,0.8058110754410549,0.07619183410676214,0.8058110754410549,0.11799709045218294
meeting,1,39,40,40,SCAR,7,2,0.612450769557535,0.18788788496274877,0.612450769557535,0.19966134547971637
meeting,1,40,41,41,SCAR,5,3,0.4581099577962815,0.2828504619596213,0.25903958024409723,0.4581099577962815
meeting,1,41,42,42,SCAR,9,2,0.8880846523021216,0.07131346979409908,0.8880846523021216,0.04060187790377923
meeting,1,42,43,43,SCAR,12,2,0.5771585657088624,0.039165227164731364,0.5771585657088624,0.38367620712640627
meeting,1,43,44,44,SCAR,5,2,0.561490163248221,0.18928421933863543,0.561490163248221,0.24922561741314356
meeting,1,44,45,45,SCAR,5,2,0.5247081958062294,0.47529180419377054,0.5247081958062294,0.0
meeting,1,45,46,46,SCAR,7,3,0.741605711445867,0.028406652796658754,0.22998763575747422,0.741605711445867
meeting,1,46,47,47,SCAR,7,2,0.6818197625193305,0.11561835319199369,0.6818197625193305,0.20256188428867575
meeting,1,6,7,7,South Africa,4,2,0.5634913738360862,0.0,0.5634913738360862,0.4365086261639138
meeting,1,17,18,18,South Africa,3,2,0.748872022664475,0.2511279773355252,0.748872022664475,0.0
meeting,1,18,19,19,South Africa,3,1,0.7188781584865722,0.7188781584865722,0.2811218415134277,0.0
meeting,1,20,21,21,South Africa,3,2,0.9090352665349165,0.09096473346508357,0.9090352665349165,0.0
meeting,1,26,27,27,South Africa,5,2,0.7735593220338983,0.10115254237288138,0.7735593220338983,0.12528813559322036
meeting,1,27,28,28,South Africa,4,2,0.9412370932287963,0.05876290677120364,0.9412370932287963,0.0
meeting,1,32,33,33,South Africa,3,2,0.7420129593955618,0.2579870406044382,0.7420129593955618,0.0
meeting,1,36,37,37,South Africa,4,2,0.9691225327340238,0.0,0.9691225327340238,0.030877467265976156
meeting,1,37,38,38,South Africa,3,2,0.6867828082620488,0.19820571667014397,0.6867828082620488,0.11501147506780722
meeting,1,38,39,39,South Africa,3,1,0.7586980201191773,0.7586980201191773,0.2413019798808227,0.0
meeting,1,39,40,40,South Africa,3,1,0.6696130092356508,0.6696130092356508,0.0,0.3303869907643493
meeting,1,46,47,47,South Africa,5,2,0.9700106318176812,0.029989368182318815,0.9700106318176812,0.0
meeting,1,14,15,15,Spain,3,2,0.7355516637478109,0.26444833625218916,0.7355516637478109,0.0
meeting,1,15,16,16,Spain,3,2,0.7132235118231087,0.2867764881768914,0.7132235118231087,0.0
meeting,1,25,26,26,Spain,6,2,0.6457174638487209,0.005839822024471634,0.6457174638487209,0.34844271412680766
meeting,1,26,27,27,Spain,4,2,0.801056338028169,0.198943661971831,0.801056338028169,0.0
meeting,1,27,28,28,Spain,4,2,0.9126136205484875,0.08738637945151256,0.9126136205484875,0.0
meeting,1,29,30,30,Spain,3,2,0.6717945242613175,0.3282054757386826,0.6717945242613175,0.0
meeting,1,30,31,31,Spain,4,2,0.484752930564746,0.2701553726096166,0.484752930564746,0.24509169682563742
meeting,1,31,32,32,Spain,3,2,0.6092939046469523,0.0,0.6092939046469523,0.3907060953530476
meeting,1,32,33,33,Spain,4,2,1.0,0.0,1.0,0.0
meeting,1,33,34,34,Spain,3,2,0.6064276733417154,0.0,0.6064276733417154,0.39357232665828457
meeting,1,34,35,35,Spain,3,2,0.8659675913857331,0.13403240861426685,0.8659675913857331,0.0
meeting,1,35,36,36,Spain,6,2,0.6154381300900374,0.1762289869122123,0.6154381300900374,0.20833288299775013
meeting,1,36,37,37,Spain,4,2,0.5018234982247,0.4981765017753001,0.5018234982247,0.0
meeting,1,37,38,38,Spain,3,2,1.0,0.0,1.0,0.0
meeting,1,38,39,39,Spain,7,2,0.49259157213106136,0.06368996891392442,0.49259157213106136,0.4437184589550142
meeting,1,39,40,40,Spain,5,2,0.9122013515670728,0.08779864843292715,0.9122013515670728,0.0
meeting,1,40,41,41,Spain,4,2,0.6632885237433431,0.0,0.6632885237433431,0.33671147625665687
meeting,1,41,42,42,Spain,8,2,0.6488707715817741,0.2861942759063047,0.6488707715817741,0.0649349525119213
meeting,1,42,43,43,Spain,8,2,0.9098288533373355,0.09017114666266439,0.9098288533373355,0.0
meeting,1,43,44,44,Spain,5,1,0.9772694236309732,0.9772694236309732,0.02273057636902677,0.0
meeting,1,44,45,45,Spain,5,1,0.9271237582179341,0.9271237582179341,0.07287624178206578,0.0
meeting,1,45,46,46,Spain,8,1,0.6799410414892025,0.6799410414892025,0.2750166172318019,0.045042341278995535
meeting,1,46,47,47,Spain,6,1,0.7218031689355053,0.7218031689355053,0.2781968310644945,0.0
meeting,1,15,16,16,Sweden,3,2,0.9476597886260695,0.052340211373930544,0.9476597886260695,0.0
meeting,1,17,18,18,Sweden,3,2,0.8512920526572404,0.14870794734275963,0.8512920526572404,0.0
meeting,1,22,23,23,Sweden,3,3,0.8111875116149415,0.05668091432819177,0.1321315740568667,0.8111875116149415
meeting,1,23,24,24,Sweden,3,2,0.9726221861691341,0.027377813830865943,0.9726221861691341,0.0
meeting,1,25,26,26,Sweden,3,1,0.5055928411633109,0.5055928411633109,0.49440715883668906,0.0
meeting,1,27,28,28,Sweden,7,2,0.5265186620608308,0.1603125789872778,0.5265186620608308,0.3131687589518915
meeting,1,41,42,42,Sweden,3,2,0.7300394899179239,0.0,0.7300394899179239,0.2699605100820761
meeting,1,43,44,44,Sweden,3,1,0.49295774647887325,0.49295774647887325,0.18309859154929578,0.323943661971831
meeting,1,44,45,45,Sweden,6,2,0.9672323166319561,0.03276768336804386,0.9672323166319561,0.0
meeting,1,39,40,40,Türkiye,4,1,1.0,1.0,0.0,0.0
meeting,1,42,43,43,Türkiye,4,2,0.5240641711229946,0.4759358288770053,0.5240641711229946,0.0
meeting,1,43,44,44,Türkiye,4,1,0.6331931300385559,0.6331931300385559,0.36680686996144407,0.0
meeting,1,44,45,45,Türkiye,4,1,0.8555372686387198,0.8555372686387198,0.036243300094172724,0.1082194312671073
meeting,1,45,46,46,Türkiye,3,1,0.7938495680431165,0.7938495680431165,0.2061504319568836,0.0
meeting,1,46,47,47,Türkiye,3,2,0.6559612846458425,0.3440387153541575,0.6559612846458425,0.0
meeting,1,29,30,30,UNEP,3,2,0.6541452920734734,0.34585470792652656,0.6541452920734734,0.0
meeting,1,24,25,25,Ukraine,3,1,1.0,1.0,0.0,0.0
meeting,1,26,27,27,Ukraine,3,1,1.0,1.0,0.0,0.0
meeting,1,27,28,28,Ukraine,4,1,0.581521049559723,0.581521049559723,0.09980460324307863,0.31867434719719845
meeting,1,28,29,29,Ukraine,3,1,0.6572686012928071,0.6572686012928071,0.342731398707193,0.0
meeting,1,29,30,30,Ukraine,3,1,0.5399247697595299,0.5399247697595299,0.4600752302404702,0.0
meeting,1,30,31,31,Ukraine,4,2,0.6796879073151824,0.16860893435581015,0.6796879073151824,0.15170315832900752
meeting,1,31,32,32,Ukraine,3,2,0.4366576819407008,0.38029894633668215,0.4366576819407008,0.183043371722617
meeting,1,32,33,33,Ukraine,3,1,0.721193247008687,0.721193247008687,0.19570562202917555,0.08310113096213735
meeting,1,33,34,34,Ukraine,5,1,0.7438847941171464,0.7438847941171464,0.22537321054692153,0.030741995335932047
meeting,1,41,42,42,Ukraine,3,2,0.6653175305667473,0.3346824694332527,0.6653175305667473,0.0
meeting,1,42,43,43,Ukraine,3,3,0.92472049689441,0.07527950310559006,0.0,0.92472049689441
meeting,1,46,47,47,Ukraine,3,2,0.9241773962804006,0.07582260371959942,0.9241773962804006,0.0
meeting,1,0,1,1,United Kingdom,3,3,0.7391304347826088,0.00869565217391305,0.2521739130434783,0.7391304347826088
meeting,1,2,3,3,United Kingdom,3,2,0.8929501444060414,0.10704985559395863,0.8929501444060414,0.0
meeting,1,3,4,4,United Kingdom,4,2,0.9098241181615003,0.0,0.9098241181615003,0.09017588183849966
meeting,1,4,5,5,United Kingdom,4,2,0.9792556436851739,0.0,0.9792556436851739,0.02074435631482612
meeting,1,5,6,6,United Kingdom,8,2,0.8441091954022988,0.005028735632183903,0.8441091954022988,0.15086206896551724
meeting,1,6,7,7,United Kingdom,6,2,0.5306974639337367,0.3671650728639081,0.5306974639337367,0.10213746320235503
meeting,1,7,8,8,United Kingdom,4,3,0.9894575005490885,0.010542499450911477,0.0,0.9894575005490885
meeting,1,8,9,9,United Kingdom,8,1,0.6657754010695187,0.6657754010695187,0.0213903743315508,0.31283422459893045
meeting,1,9,10,10,United Kingdom,3,2,0.591691995947315,0.16109422492401215,0.591691995947315,0.24721377912867273
meeting,1,11,12,12,United Kingdom,4,1,0.7647058823529411,0.7647058823529411,0.029411764705882373,0.20588235294117646
meeting,1,12,13,13,United Kingdom,5,2,0.8963905479096339,0.10360945209036614,0.8963905479096339,0.0
meeting,1,13,14,14,United Kingdom,9,2,0.5825404376784015,0.22431018078020928,0.5825404376784015,0.19314938154138916
meeting,1,14,15,15,United Kingdom,5,2,0.49452107773623827,0.3755317777491299,0.49452107773623827,0.12994714451463196
meeting,1,15,16,16,United Kingdom,7,2,0.861012525099661,0.07501696450730037,0.861012525099661,0.06397051039303857
meeting,1,16,17,17,United Kingdom,5,2,0.49556419092308823,0.20390057922135058,0.49556419092308823,0.3005352298555613
meeting,1,17,18,18,United Kingdom,6,2,0.5392097481027541,0.1630028146934122,0.5392097481027541,0.29778743720383366
meeting,1,18,19,19,United Kingdom,3,2,0.524814873168426,0.0,0.524814873168426,0.475185126831574
meeting,1,19,20,20,United Kingdom,7,2,0.9106603366422098,0.07833405265429433,0.9106603366422098,0.0110056107034959
meeting,1,20,21,21,United Kingdom,7,2,0.7628986912473514,0.23710130875264862,0.7628986912473514,0.0
meeting,1,21,22,22,United Kingdom,8,3,0.5920775426337098,0.010317054350935913,0.3976054030153542,0.5920775426337098
meeting,1,22,23,23,United Kingdom,11,3,0.44918970538628555,0.1178739921797424,0.4329363024339721,0.44918970538628555
meeting,1,23,24,24,United Kingdom,4,2,0.5659943834567271,0.4340056165432729,0.5659943834567271,0.0
meeting,1,24,25,25,United Kingdom,10,2,0.9397019017092538,0.06029809829074622,0.9397019017092538,0.0
meeting,1,25,26,26,United Kingdom,11,2,0.5170731077574522,0.4829268922425478,0.5170731077574522,0.0
meeting,1,26,27,27,United Kingdom,6,3,0.5884700426036779,0.0729116108504557,0.33861834654586637,0.5884700426036779
meeting,1,27,28,28,United Kingdom,8,2,0.6894616934345051,0.13012883823073804,0.6894616934345051,0.18040946833475688
meeting,1,28,29,29,United Kingdom,11,2,0.8051233592587349,0.012345490089559317,0.8051233592587349,0.18253115065170572
meeting,1,29,30,30,United Kingdom,12,2,0.7350210122035397,0.05233565291993818,0.7350210122035397,0.2126433348765221
meeting,1,30,31,31,United Kingdom,12,2,0.5426575682132021,0.04071121145840684,0.5426575682132021,0.41663122032839095
meeting,1,31,32,32,United Kingdom,11,2,0.8094334479016886,0.08423892223784246,0.8094334479016886,0.1063276298604689
meeting,1,32,33,33,United Kingdom,10,2,0.8762296257349076,0.017175724551089015,0.8762296257349076,0.10659464971400348
meeting,1,33,34,34,United Kingdom,8,2,0.47233322671763667,0.28254444140439844,0.47233322671763667,0.24512233187796484
meeting,1,34,35,35,United Kingdom,10,2,0.7406831902853269,0.25931680971467297,0.7406831902853269,0.0
meeting,1,35,36,36,United Kingdom,13,2,0.8861316349169966,0.03348024112707632,0.8861316349169966,0.08038812395592702
meeting,1,36,37,37,United Kingdom,9,2,0.6220038350910834,0.04705976350271656,0.6220038350910834,0.3309364014062001
meeting,1,37,38,38,United Kingdom,11,2,0.9526162319779685,0.033087639721367246,0.9526162319779685,0.014296128300664183
meeting,1,38,39,39,United Kingdom,8,2,0.8685751010772217,0.0,0.8685751010772217,0.13142489892277828
meeting,1,39,40,40,United Kingdom,10,2,0.969869189600566,0.030130810399433976,0.969869189600566,0.0
meeting,1,40,41,41,United Kingdom,7,2,0.8871512760509196,0.0,0.8871512760509196,0.1128487239490805
meeting,1,41,42,42,United Kingdom,11,2,0.5238298700603883,0.15540255356699278,0.5238298700603883,0.3207675763726189
meeting,1,42,43,43,United Kingdom,10,2,0.8971087009170604,0.10289129908293962,0.8971087009170604,0.0
meeting,1,43,44,44,United Kingdom,11,3,0.482712380801193,0.06476546421946512,0.4525221549793419,0.482712380801193
meeting,1,44,45,45,United Kingdom,10,2,0.8307838554860079,0.12127421837500445,0.8307838554860079,0.047941926138987706
meeting,1,45,46,46,United Kingdom,10,2,0.5307967468187995,0.1643710174130429,0.5307967468187995,0.30483223576815754
meeting,1,46,47,47,United Kingdom,13,2,0.5060719521201271,0.025480913270549986,0.5060719521201271,0.46844713460932286
meeting,1,0,1,1,United States,3,2,0.6171735241502683,0.3828264758497317,0.6171735241502683,0.0
meeting,1,2,3,3,United States,4,1,0.7246469016414302,0.7246469016414302,0.2753530983585698,0.0
meeting,1,3,4,4,United States,9,2,0.6295398656956397,0.23859122292632176,0.6295398656956397,0.1318689113780384
meeting,1,4,5,5,United States,5,2,0.507343124165554,0.4873164218958611,0.507343124165554,0.005340453938584784
meeting,1,6,7,7,United States,4,2,1.0,0.0,1.0,0.0
meeting,1,7,8,8,United States,7,1,0.5163466846592651,0.5163466846592651,0.22265840642826476,0.2609949089124701
meeting,1,8,9,9,United States,5,2,0.5482111342852559,0.4517888657147441,0.5482111342852559,0.0
meeting,1,9,10,10,United States,6,3,0.5413258594062804,0.33495395527083455,0.12372018532288509,0.5413258594062804
meeting,1,10,11,11,United States,3,3,0.9583221296047324,0.04167787039526755,0.0,0.9583221296047324
meeting,1,12,13,13,United States,3,3,0.7445255474452555,0.25547445255474455,0.0,0.7445255474452555
meeting,1,13,14,14,United States,5,2,0.4085561497326203,0.306951871657754,0.4085561497326203,0.28449197860962566
meeting,1,14,15,15,United States,6,2,0.9535378074703917,0.04646219252960827,0.9535378074703917,0.0
meeting,1,15,16,16,United States,6,1,0.4801532468041183,0.4801532468041183,0.06946356310512448,0.4503831900907571
meeting,1,16,17,17,United States,4,1,0.6845493065363866,0.6845493065363866,0.24923012804186248,0.06622056542175091
meeting,1,17,18,18,United States,3,1,0.8105057521163447,0.8105057521163447,0.18949424788365532,0.0
meeting,1,18,19,19,United States,3,2,0.9874759152215801,0.012524084778420038,0.9874759152215801,0.0
meeting,1,19,20,20,United States,5,2,0.6762225969645869,0.22259696458684658,0.6762225969645869,0.1011804384485666
meeting,1,20,21,21,United States,5,2,0.4718393743757625,0.25972447780480024,0.4718393743757625,0.2684361478194373
meeting,1,21,22,22,United States,5,1,0.651872964169381,0.651872964169381,0.3481270358306189,0.0
meeting,1,22,23,23,United States,4,1,1.0,1.0,0.0,0.0
meeting,1,24,25,25,United States,4,1,0.5184540822666832,0.5184540822666832,0.4815459177333168,0.0
meeting,1,25,26,26,United States,5,1,0.6053215077605322,0.6053215077605322,0.3946784922394678,0.0
meeting,1,26,27,27,United States,4,1,0.5135505548432733,0.5135505548432733,0.4864494451567266,0.0
meeting,1,27,28,28,United States,6,2,0.3878372820855636,0.26864112217499214,0.3878372820855636,0.3435215957394443
meeting,1,28,29,29,United States,6,2,0.7251021146586535,0.2283517891107366,0.7251021146586535,0.046546096230609825
meeting,1,29,30,30,United States,9,3,0.6217058604080813,0.23647116013164257,0.14182297946027614,0.6217058604080813
meeting,1,30,31,31,United States,11,2,0.667934965359087,0.27329514300168734,0.667934965359087,0.058769891639225566
meeting,1,31,32,32,United States,11,2,0.3935927841063722,0.34027361991282523,0.3935927841063722,0.26613359598080255
meeting,1,32,33,33,United States,11,2,0.5877044063591434,0.18939915774074229,0.5877044063591434,0.22289643590011426
meeting,1,33,34,34,United States,10,3,0.707411632221506,0.09685294557373929,0.19573542220475457,0.707411632221506
meeting,1,34,35,35,United States,4,2,0.8381399199668829,0.16186008003311717,0.8381399199668829,0.0
meeting,1,35,36,36,United States,6,3,0.613909869538506,0.05039120378735861,0.33569892667413537,0.613909869538506
meeting,1,36,37,37,United States,10,3,0.5998155044586423,0.046738870477296815,0.35344562506406096,0.5998155044586423
meeting,1,37,38,38,United States,9,2,0.5543462273863803,0.3184291807618767,0.5543462273863803,0.1272245918517429
meeting,1,38,39,39,United States,10,1,0.3971364761320083,0.3971364761320083,0.3722536601547337,0.23060986371325798
meeting,1,39,40,40,United States,10,2,0.5053083799072962,0.3365842443597838,0.5053083799072962,0.15810737573292008
meeting,1,40,41,41,United States,5,2,0.6939556202694145,0.1605760490753146,0.6939556202694145,0.14546833065527093
